元件编号	元件名称	元件类别	封装规格	焊盘数量	品牌产地	库类型
C80352	TLV2382IDR [SMT4期 1113]	运放_低功耗运放	SOIC-8_150mil	8	TI(德州仪器)	扩展库
C86187	L78L33ABD-TR [SMT4期 1113]	线性稳压芯片	SOIC-8_150mil	8	ST(意法半导体)	扩展库
C88027	LMP8601MAX/NOPB [SMT4期 1113]	运放	SOIC-8_150mil	8	TI(德州仪器)	扩展库
C88233	AP2156SG-13 [SMT4期 1113]	功率开关芯片	SOIC-8_150mil	8	DIODES（美台）	扩展库
C89408	MP9141ES-LF-Z [SMT4期 1113]	DC-DC芯片	SOIC-8_150mil	8	MPS	扩展库
C90472	AD8041ARZ-REEL7 [SMT4期 1113]	运放_通用运放	SOIC-8_150mil	8	ADI(亚德诺)	扩展库
C83840	IRS2011STRPBF [SMT4期 1113]	MOS驱动	SOIC-8_150mil	8	Infineon(英飞凌）	扩展库
C84388	LT1054CS8#PBF [SMT4期 1113]	DC-DC芯片	SOIC-8_150mil	8	LINEAR(凌特)	扩展库
C80987	SN75LBC176ADR [SMT4期 1113]	RS-485/RS-422芯片	SOIC-8_150mil	8	TI(德州仪器)	扩展库
C81185	ST3485ECDR [SMT4期 1113]	RS-485/RS-422芯片	SOIC-8_150mil	8	ST(意法半导体)	扩展库
C81186	ST485EBDR [SMT4期 1113]	RS-485/RS-422芯片	SOIC-8_150mil	8	ST(意法半导体)	扩展库
C71895	TS372IDT [SMT4期 1113]	电压比较器	SOIC-8_150mil	8	ST(意法半导体)	扩展库
C73342	XL8005E1 [SMT4期 1113]	LED驱动	SOIC-8_150mil	8	XLSEMI(芯龙)	扩展库
C73343	XL6001E1 [SMT4期 1113]	DC-DC芯片	SOIC-8_150mil	8	XLSEMI(芯龙)	扩展库
C73630	SN65HVD20DR [SMT4期 1113]	RS-485/RS-422芯片	SOIC-8_150mil	8	TI(德州仪器)	扩展库
C74112	LM4890M/NOPB [SMT4期 1113]	音频功率放大器	SOIC-8_150mil	8	TI(德州仪器)	扩展库
C75223	SI9433BDY-T1-E3 [SMT4期 1113]	MOS_场效应管	SOIC-8_150mil	8	VISHAY(威世)	扩展库
C75224	SI4894BDY-T1-GE3 [SMT4期 1113]	MOS_场效应管	SOIC-8_150mil	8	VISHAY(威世)	扩展库
C77744	SD06/TR [SMT4期 1113]	运放_通用运放	SOIC-8_150mil	8	SGMICRO(圣邦微)	扩展库
C78068	ICE2PCS01GXUMA1 [SMT4期 1113]	专业电源管理 (PMIC)	SOIC-8_150mil	8	Infineon(英飞凌)	扩展库
C78070	IR1155STRPBF [SMT4期 1113]	专业电源管理 (PMIC)	SOIC-8_150mil	8	IR	扩展库
C78072	IR1153STRPBF [SMT4期 1113]	专业电源管理 (PMIC)	SOIC-8_150mil	8	IR	扩展库
C79560	L78L12ACD13TR [SMT4期 1113]	线性稳压芯片	SOIC-8_150mil	8	ST(意法半导体)	扩展库
C79619	BA4510F-E2 [SMT4期 1113]	运放_低噪声运放	SOIC-8_150mil	8	ROHM(罗姆)	扩展库
C68393	AT24CM01-SSHM-T [SMT4期 1113]	EEPROM存储器	SOIC-8_150mil	8	MICROCHIP(美国微芯)	扩展库
C68403	IRF7351TRPBF [SMT4期 1113]	MOS_场效应管	SOIC-8_150mil	8	Infineon(英飞凌)	扩展库
C69250	MIC4421YM [SMT4期 1113]	MOS驱动	SOIC-8_150mil	8	MICROCHIP(美国微芯)	扩展库
C69262	MC34072ADR2G [SMT4期 1113]	运放_通用运放	SOIC-8_150mil	8	ON(安森美)	扩展库
C69562	SI9926CDY-T1-GE3 [SMT4期 1113]	MOS_场效应管	SOIC-8_150mil	8	VISHAY(威世)	扩展库
C71276	LM2671M-3.3/NOPB [SMT4期 1113]	DC-DC芯片	SOIC-8_150mil	8	TI(德州仪器)	扩展库
C67596	LP2951ACMX/NOPB [SMT4期 1113]	LDO_低压差线性稳压	SOIC-8_150mil	8	TI(德州仪器)	扩展库
C50727	TLC3702CDR [SMT4期 1113]	电压比较器	SOIC-8_150mil	8	TI(德州仪器)	扩展库
C59459	TLE2426IDR [SMT4期 1113]	电压基准芯片	SOIC-8_150mil	8	TI(德州仪器)	扩展库
C52088	24LC512T-I/SN [SMT4期 1113]	EEPROM存储器	SOIC-8_150mil	8	MICROCHIP(美国微芯)	扩展库
C52653	TPS54232DR [SMT4期 1113]	DC-DC芯片	SOIC-8_150mil	8	TI(德州仪器)	扩展库
C52773	FM24V10-GTR [SMT4期 1113]	FRAM存储器	SOIC-8_150mil	8	RAMTRON	扩展库
C46220	NCP1608BDR2G [SMT4期 1113]	开关电源芯片	SOIC-8_150mil	8	ON(安森美)	扩展库
C46486	MAX913CSA [SMT4期 1113]	电压比较器	SOIC-8_150mil	8	MAXIM(美信)	扩展库
C47148	AD8672ARZ [SMT4期 1113]	运放_精密运放	SOIC-8_150mil	8	ADI(亚德诺)	扩展库
C47727	AD8206YRZ [SMT4期 1113]	电流监控芯片	SOIC-8_150mil	8	ADI(亚德诺)	扩展库
C48248	ISL83072EIBZA [SMT4期 1113]	RS-485/RS-422芯片	SOIC-8_150mil	8	Intersil(英特矽尔)	扩展库
C49058	IR4427STRPBF [SMT4期 1113]	MOS驱动	SOIC-8_150mil	8	Infineon(英飞凌）	扩展库
C49147	DS1388Z-33 [SMT4期 1113]	实时时钟芯片	SOIC-8_150mil	8	MAXIM(美信)	扩展库
C50346	AD7887ARZ [SMT4期 1113]	模数转换芯片	SOIC-8_150mil	8	ADI(亚德诺)	扩展库
C45287	SN65HVD08DR [SMT4期 1113]	RS-485/RS-422芯片	SOIC-8_150mil	8	TI(德州仪器)	扩展库
C45707	24AA64T [SMT4期 1113]	EEPROM存储器	SOIC-8_150mil	8	MICROCHIP(美国微芯)	扩展库
C39406	AO4806 [SMT4期 1113]	MOS_场效应管	SOIC-8_150mil	8	AOS	扩展库
C18073	AD822BRZ-REEL [SMT4期 1113]	运放_FET输入运放	SOIC-8_150mil	8	ADI(亚德诺)	扩展库
C18577	AD628ARZ [SMT4期 1113]	运放_差分运放	SOIC-8_150mil	8	ADI(亚德诺)	扩展库
C32214	LM2675M-5.0/NOPB [SMT4期 1113]	DC-DC芯片	SOIC-8_150mil	8	TI(德州仪器)	扩展库
C32218	TLC277CD [SMT4期 1113]	运放_精密运放	SOIC-8_150mil	8	TI(德州仪器)	扩展库
C34057	LD7575PS [SMT4期 1113]	开关电源芯片	SOIC-8_150mil	8	Leadtrend(通嘉科技)	扩展库
C35307	AO4616L [SMT4期 1113]	MOS_场效应管	SOIC-8_150mil	8	AOS	扩展库
C35707	OPA2211AIDDAR [SMT4期 1113]	运放_精密运放	SOIC-8_150mil	8	TI(德州仪器)	扩展库
C35717	UCC28019ADR [SMT4期 1113]	开关电源芯片	SOIC-8_150mil	8	TI(德州仪器)	扩展库
C37948	TPS40200DR [SMT4期 1113]	DC-DC芯片	SOIC-8_150mil	8	TI(德州仪器)	扩展库
C38169	LM2674M-ADJ [SMT4期 1113]	DC-DC芯片	SOIC-8_150mil	8	TI(德州仪器)	扩展库
C30779	AD847ARZ-REEL7 [SMT4期 1113]	运放_高速、宽带运放	SOIC-8_150mil	8	ADI(亚德诺)	扩展库
C30781	DAC7612UB [SMT4期 1113]	数模转换芯片	SOIC-8_150mil	8	TI(德州仪器)	扩展库
C31180	REF195ESZ-REEL [SMT4期 1113]	电压基准芯片	SOIC-8_150mil	8	ADI(亚德诺)	扩展库
C31357	AD828ARZ [SMT4期 1113]	运放_高速、宽带运放	SOIC-8_150mil	8	ADI(亚德诺)	扩展库
C31538	TPS3307-33DR [SMT4期 1113]	电源监控芯片	SOIC-8_150mil	8	TI(德州仪器)	扩展库
C21480	AO4409 [SMT4期 1113]	MOS_场效应管	SOIC-8_150mil	8	AOS	扩展库
C23730	OPA211 [SMT4期 1113]	运放_精密运放	SOIC-8_150mil	8	TI(德州仪器)	扩展库
C26687	AO4818 [SMT4期 1113]	MOS_场效应管	SOIC-8_150mil	8	AOS	扩展库
C28085	AD7416ARZ-REEL [SMT4期 1113]	温度传感器	SOIC-8_150mil	8	ADI(亚德诺)	扩展库
C16468	SN65HVD230QDR [SMT4期 1113]	CAN芯片	SOIC-8_150mil	8	TI(德州仪器)	扩展库
C12357	ADM483EARZ-REEL [SMT4期 1113]	RS-485/RS-422芯片	SOIC-8_150mil	8	ADI(亚德诺)	扩展库
C13892	TPS2051BDR [SMT4期 1113]	功率开关芯片	SOIC-8_150mil	8	TI(德州仪器)	扩展库
C13990	AD626ARZ-REEL7 [SMT4期 1113]	运放_差分运放	SOIC-8_150mil	8	ADI(亚德诺)	扩展库
C14752	DS2460S+ 无铅 [SMT4期 1113]	EEPROM存储器	SOIC-8_150mil	8	MAXIM(美信)	扩展库
C14876	AO4423L [SMT4期 1113]	MOS_场效应管	SOIC-8_150mil	8	AOS	扩展库
C15301	TPS76633DR [SMT4期 1113]	LDO_低压差线性稳压	SOIC-8_150mil	8	TI(德州仪器)	扩展库
C10439	FDS6898A [SMT4期 1113]	MOS_场效应管	SOIC-8_150mil	8	ON(安森美)	扩展库
C10473	IRF8113TRPBF [SMT4期 1113]	MOS_场效应管	SOIC-8_150mil	8	IR	扩展库
C10508	USB6B1RL [SMT4期 1113]	二极管_TVS二极管	SOIC-8_150mil	8	ST(意法半导体)	扩展库
C10666	NTMD6P02R2G [SMT4期 1113]	MOS_场效应管	SOIC-8_150mil	8	ON(安森美)	扩展库
C10876	FAN6300AMY [SMT4期 1113]	开关电源芯片	SOIC-8_150mil	8	ON(安森美)	扩展库
C10879	IRF7458TRPBF [SMT4期 1113]	MOS_场效应管	SOIC-8_150mil	8	IR	扩展库
C11151	EL5172ISZ-T7 [SMT4期 1113]	运放_差分运放	SOIC-8_150mil	8	Intersil(英特矽尔)	扩展库
C11975	ISL12026IBZ-T [SMT4期 1113]	实时时钟芯片	SOIC-8_150mil	8	Intersil(英特矽尔)	扩展库
C2987	IRS2153DSTRPBF [SMT4期 1113]	MOS驱动	SOIC-8_150mil	8	IR	扩展库
C5457	24LC21AT-I/SN [SMT4期 1113]	EEPROM存储器	SOIC-8_150mil	8	MICROCHIP(美国微芯)	扩展库
C5459	24LC32AT-I/SN [SMT4期 1113]	EEPROM存储器	SOIC-8_150mil	8	MICROCHIP(美国微芯)	扩展库
C6651	FDS4935BZ [SMT4期 1113]	MOS_场效应管	SOIC-8_150mil	8	ON(安森美)	扩展库
C6654	FM24C32A [SMT4期 1113]	EEPROM存储器	SOIC-8_150mil	8	FM(复旦)	扩展库
C6655	FM24C64A [SMT4期 1113]	EEPROM存储器	SOIC-8_150mil	8	FM(复旦)	扩展库
C7575	MC1455BDR2G [SMT4期 1113]	时基集成芯片	SOIC-8_150mil	8	ON(安森美)	扩展库
C7577	MC34164D-3R2G [SMT4期 1113]	MCU监控芯片	SOIC-8_150mil	8	ON(安森美)	扩展库
C7615	S-24CS64A0I-J8T1G [SMT4期 1113]	EEPROM存储器	SOIC-8_150mil	8	ABLIC(艾普凌科)	扩展库
C7726	TPS7233QDR [SMT4期 1113]	LDO_低压差线性稳压	SOIC-8_150mil	8	TI（德州仪器）	扩展库
C7946	LM335DT [SMT4期 1113]	温度传感器	SOIC-8_150mil	8	ST(意法半导体)	扩展库
C7952	LM385BD-1.2R2G [SMT4期 1113]	电压基准芯片	SOIC-8_150mil	8	ON(安森美)	扩展库
C7954	LM392MX [SMT4期 1113]	电压比较器	SOIC-8_150mil	8	TI(德州仪器)	扩展库
C7971	LMC662AIMX [SMT4期 1113]	运放_精密运放	SOIC-8_150mil	8	TI(德州仪器)	扩展库
C8004	M95020-WMN6 [SMT4期 1113]	EEPROM存储器	SOIC-8_150mil	8	ST(意法半导体)	扩展库
C8005	MAX1487CSA+T [SMT4期 1113]	RS-485/RS-422芯片	SOIC-8_150mil	8	MAXIM(美信)	扩展库
C168890	IRF7457TRPBF [SMT4期 1113]	MOS_场效应管	SOIC-8_150mil	8	Infineon(英飞凌)	扩展库
C112937	TJA1044GTJ [SMT4期 1113]	CAN芯片	SOIC-8_150mil	8	NXP(恩智浦)	扩展库
C11324	AD736JRZ [SMT4期 1113]	模数转换芯片	SOIC-8_150mil	8	ADI(亚德诺)	扩展库
C168886	IRF7907TRPBF [SMT4期 1113]	MOS_场效应管	SOIC-8_150mil	8	Infineon(英飞凌)	扩展库
C168887	IRF7413ZTRPBF [SMT4期 1113]	MOS_场效应管	SOIC-8_150mil	8	Infineon(英飞凌)	扩展库
C128792	FAN6961SZ [SMT4期 1113]	专业电源管理 (PMIC)	SOIC-8_150mil	8	ON(安森美)	扩展库
C7425	NCV33064D-5R2 [SMT4期 1113]	MCU监控芯片	SOIC-8_150mil	8	ON(安森美)	扩展库
C139556	NCP1031DR2G [SMT4期 1113]	开关电源芯片	SOIC-8_150mil	8	ON(安森美)	扩展库
C140581	NCL30160DR2G [SMT4期 1113]	LED驱动	SOIC-8_150mil	8	ON(安森美)	扩展库
C145078	ME4435 [SMT4期 1113]	MOS_场效应管	SOIC-8_150mil	8	MATSUKI(松木)	扩展库
C163240	TJA1049T,118 [SMT4期 1113]	CAN芯片	SOIC-8_150mil	8	NXP(恩智浦)	扩展库
C178327	MS1285 [SMT4期 1113]	RS-485/RS-422芯片	SOIC-8_150mil	8	杭州瑞盟	扩展库
C178329	MS3485 [SMT4期 1113]	RS-485/RS-422芯片	SOIC-8_150mil	8	杭州瑞盟	扩展库
C181727	TJA1049T/3J [SMT4期 1113]	CAN芯片	SOIC-8_150mil	8	NXP(恩智浦)	扩展库
C182427	TLC3541IDR [SMT4期 1113]	模数转换芯片	SOIC-8_150mil	8	TI(德州仪器)	扩展库
C127876	TL431BIDR2G [SMT4期 1113]	电压基准芯片	SOIC-8_150mil	8	ON(安森美)	扩展库
C45748	MAX707ESA [SMT4期 1113]	MCU监控芯片	SOIC-8_150mil	8	MAXIM(美信)	扩展库
C123122	LM2675MX-ADJ/NOPB [SMT4期 1113]	DC-DC芯片	SOIC-8_150mil	8	TI(德州仪器)	扩展库
C123125	LM2671MX-5.0/NOPB [SMT4期 1113]	DC-DC芯片	SOIC-8_150mil	8	TI(德州仪器)	扩展库
C132254	LCDA05.TBT [SMT4期 1113]	二极管_TVS二极管	SOIC-8_150mil	8	SEMTECH	扩展库
C133051	LM2931CDR2G [SMT4期 1113]	LDO_低压差线性稳压	SOIC-8_150mil	8	ON(安森美)	扩展库
C134292	LM2931AD-5.0R2G [SMT4期 1113]	LDO_低压差线性稳压	SOIC-8_150mil	8	ON(安森美)	扩展库
C136033	LM393ADT [SMT4期 1113]	电压比较器	SOIC-8_150mil	8	ST(意法半导体)	扩展库
C136042	NCL30000DR2G [SMT4期 1113]	LED驱动	SOIC-8_150mil	8	ON(安森美)	扩展库
C116645	SQ9910B MST [SMT4期 1113]	LED驱动	SOIC-8_150mil	8	台湾昌暘	扩展库
C116975	STS7PF30L [SMT4期 1113]	MOS_场效应管	SOIC-8_150mil	8	ST(意法半导体)	扩展库
C122730	SGM706-TYS8G/TR [SMT4期 1113]	MCU监控芯片	SOIC-8_150mil	8	SGMICRO(圣邦微)	扩展库
C123306	SI4931DY-T1-E3 [SMT4期 1113]	MOS_场效应管	SOIC-8_150mil	8	VISHAY(威世)	扩展库
C124266	LM2931AD50R [SMT4期 1113]	LDO_低压差线性稳压	SOIC-8_150mil	8	ST(意法半导体)	扩展库
C125877	AP4920GM [SMT4期 1113]	MOS_场效应管	SOIC-8_150mil	8	APEC(富鼎)	扩展库
C126150	NCE0110AS [SMT4期 1113]	MOS_场效应管	SOIC-8_150mil	8	无锡新洁能	扩展库
C127102	NCP1377BDR2G [SMT4期 1113]	开关电源芯片	SOIC-8_150mil	8	ON(安森美)	扩展库
C128246	MC34063EBD-TR [SMT4期 1113]	DC-DC芯片	SOIC-8_150mil	8	ST(意法半导体)	扩展库
C128920	TLV170IDR [SMT4期 1113]	运放_通用运放	SOIC-8_150mil	8	TI(德州仪器)	扩展库
C94863	LM317LMX [SMT4期 1113]	线性稳压芯片	SOIC-8_150mil	8	ON(安森美)	扩展库
C94874	LM236DR-2-5 [SMT4期 1113]	电压基准芯片	SOIC-8_150mil	8	TI(德州仪器)	扩展库
C97773	NCS2563DR2G [SMT4期 1113]	运放	SOIC-8_150mil	8	ON(安森美)	扩展库
C105410	LM2904WYDT [SMT4期 1113]	运放_低功耗运放	SOIC-8_150mil	8	ST(意法半导体)	扩展库
C110344	AD8571ARZ [SMT4期 1113]	运放_通用运放	SOIC-8_150mil	8	ADI(亚德诺)	扩展库
C92306	IRF7831TRPBF [SMT4期 1113]	MOS_场效应管	SOIC-8_150mil	8	Infineon(英飞凌）	扩展库
C41661	AD8130ARZ-REEL7 [SMT4期 1113]	运放_差分运放	SOIC-8_150mil	8	ADI(亚德诺)	扩展库
C184271	SMBJ33A [SMT4期 1113]	二极管_TVS二极管	SMB,DO-214AA	2	ON(安森美)	扩展库
C184294	SMBJ26CA [SMT4期 1113]	二极管_TVS二极管	SMB,DO-214AA	2	ON(安森美)	扩展库
C184326	S1J [SMT4期 1113]	二极管_通用二极管	SMA,DO-214AC	2	ON(安森美)	扩展库
C184419	SMCJ15CA [SMT4期 1113]	二极管_TVS二极管	SMC,DO-214AB	2	ON(安森美)	扩展库
C184448	ES1A [SMT4期 1113]	二极管_通用二极管	SMA,DO-214AC	2	ON(安森美)	扩展库
C184484	ES2B [SMT4期 1113]	二极管_快恢复二极管	SMB,DO-214AA	2	ON(安森美)	扩展库
C184550	SMCJ17CA [SMT4期 1113]	二极管_TVS二极管	SMC,DO-214AB	2	ON(安森美)	扩展库
C184551	S2D [SMT4期 1113]	二极管_通用二极管	SMB,DO-214AA	2	ON(安森美)	扩展库
C184577	SMCJ130CA [SMT4期 1113]	二极管_TVS二极管	SMC,DO-214AB	2	ON(安森美)	扩展库
C181130	M4 [SMT4期 1113]	二极管_通用二极管	SMA,DO-214AC	2	Hottech(合科泰)	扩展库
C179543	SL24A [SMT4期 1113]	二极管_肖特基二极管	SMA,DO-214AC	2	GOOD-ARK(固锝)	扩展库
C181009	STPS1L60A [SMT4期 1113]	二极管_肖特基二极管	SMA,DO-214AC	2	ST(意法半导体)	扩展库
C181102	ES1J [SMT4期 1113]	二极管_超快恢复二极管	SMA,DO-214AC	2	Hottech(合科泰)	扩展库
C181126	RS1M [SMT4期 1113]	二极管_快恢复二极管	SMA,DO-214AC	2	Hottech(合科泰)	扩展库
C174034	SK2B5A [SMT4期 1113]	二极管_肖特基二极管	SMA,DO-214AC	2	GOOD-ARK(固锝)	扩展库
C174035	SK3B [SMT4期 1113]	二极管_肖特基二极管	SMC,DO-214AB	2	GOOD-ARK(固锝)	扩展库
C174036	HS3M [SMT4期 1113]	二极管_高效率二极管	SMC,DO-214AB	2	GOOD-ARK(固锝)	扩展库
C174037	SK54 [SMT4期 1113]	二极管_肖特基二极管	SMC,DO-214AB	2	GOOD-ARK(固锝)	扩展库
C174038	SK5B [SMT4期 1113]	二极管_肖特基二极管	SMC,DO-214AB	2	GOOD-ARK(固锝)	扩展库
C174030	GN3M [SMT4期 1113]	二极管_肖特基二极管	SMC,DO-214AB	2	GOOD-ARK(固锝)	扩展库
C174031	HS1M [SMT4期 1113]	二极管_高效率二极管	SMA,DO-214AC	2	GOOD-ARK(固锝)	扩展库
C173530	SMBJ11A [SMT4期 1113]	二极管_TVS二极管	SMB,DO-214AA	2	MDD	扩展库
C173532	SMBJ120A [SMT4期 1113]	二极管_TVS二极管	SMB,DO-214AA	2	MDD	扩展库
C173533	SMBJ130A [SMT4期 1113]	二极管_TVS二极管	SMB,DO-214AA	2	MDD	扩展库
C173534	SMBJ130CA [SMT4期 1113]	二极管_TVS二极管	SMB,DO-214AA	2	MDD	扩展库
C173535	SMBJ14CA [SMT4期 1113]	二极管_TVS二极管	SMB,DO-214AA	2	MDD	扩展库
C173536	SMBJ160CA [SMT4期 1113]	二极管_TVS二极管	SMB,DO-214AA	2	MDD	扩展库
C173537	SMBJ75A [SMT4期 1113]	二极管_TVS二极管	SMB,DO-214AA	2	MDD	扩展库
C173538	SMBJ78A [SMT4期 1113]	二极管_TVS二极管	SMB,DO-214AA	2	MDD	扩展库
C173528	SMBJ100A [SMT4期 1113]	二极管_TVS二极管	SMB,DO-214AA	2	MDD	扩展库
C169470	S2MB [SMT4期 1113]	二极管_通用二极管	SMB,DO-214AA	2	晶导微电子	扩展库
C169473	RS5MC [SMT4期 1113]	二极管_快恢复二极管	SMC,DO-214AB	2	晶导微电子	扩展库
C173524	SMBJ200A [SMT4期 1113]	二极管_TVS二极管	SMB,DO-214AA	2	MDD	扩展库
C173525	SMBJ250CA [SMT4期 1113]	二极管_TVS二极管	SMB,DO-214AA	2	MDD	扩展库
C173526	SMBJ33A [SMT4期 1113]	二极管_TVS二极管	SMB,DO-214AA	2	MDD	扩展库
C173501	SMAJ48CA [SMT4期 1113]	二极管_TVS二极管	SMA,DO-214AC	2	MDD	扩展库
C173502	SMAJ48A [SMT4期 1113]	二极管_TVS二极管	SMA,DO-214AC	2	MDD	扩展库
C173503	SMAJ43A [SMT4期 1113]	二极管_TVS二极管	SMA,DO-214AC	2	MDD	扩展库
C173504	SMAJ10CA [SMT4期 1113]	二极管_TVS二极管	SMA,DO-214AC	2	MDD	扩展库
C173505	SMAJ45CA [SMT4期 1113]	二极管_TVS二极管	SMA,DO-214AC	2	MDD	扩展库
C173494	SMAJ100CA [SMT4期 1113]	二极管_TVS二极管	SMA,DO-214AC	2	MDD	扩展库
C173495	SMAJ9.0CA [SMT4期 1113]	二极管_TVS二极管	SMA,DO-214AC	2	MDD	扩展库
C173496	SMAJ90CA [SMT4期 1113]	二极管_TVS二极管	SMA,DO-214AC	2	MDD	扩展库
C173497	SMAJ85A [SMT4期 1113]	二极管_TVS二极管	SMA,DO-214AC	2	MDD	扩展库
C173498	SMAJ85CA [SMT4期 1113]	二极管_TVS二极管	SMA,DO-214AC	2	MDD	扩展库
C169513	ES8JC [SMT4期 1113]	二极管_超快恢复二极管	SMC,DO-214AB	2	晶导微电子	扩展库
C169514	ES8GC [SMT4期 1113]	二极管_超快恢复二极管	SMC,DO-214AB	2	晶导微电子	扩展库
C172478	STPS140A [SMT4期 1113]	二极管_肖特基二极管	SMA,DO-214AC	2	ST(意法半导体)	扩展库
C173311	S2B 框架 [SMT4期 1113]	二极管_通用二极管	SMB,DO-214AA	2	MDD	扩展库
C173492	SMAJ120A [SMT4期 1113]	二极管_TVS二极管	SMA,DO-214AC	2	MDD	扩展库
C169164	SS310 [SMT4期 1113]	二极管_肖特基二极管	SMC,DO-214AB	2	DIOFIT(對餘科技)	扩展库
C169159	SS26 [SMT4期 1113]	二极管_肖特基二极管	SMB,DO-214AA	2	DIOFIT(對餘科技)	扩展库
C169160	SS210 [SMT4期 1113]	二极管_肖特基二极管	SMB,DO-214AA	2	DIOFIT(對餘科技)	扩展库
C169442	SMDJ78A [SMT4期 1113]	二极管_TVS二极管	SMC,DO-214AB	2	晶导微电子	扩展库
C169443	SMDJ75A [SMT4期 1113]	二极管_TVS二极管	SMC,DO-214AB	2	晶导微电子	扩展库
C169445	SMDJ160A [SMT4期 1113]	二极管_TVS二极管	SMC,DO-214AB	2	晶导微电子	扩展库
C169446	SMDJ150CA [SMT4期 1113]	二极管_TVS二极管	SMC,DO-214AB	2	晶导微电子	扩展库
C169447	SMDJ120A [SMT4期 1113]	二极管_TVS二极管	SMC,DO-214AB	2	晶导微电子	扩展库
C169154	S1G [SMT4期 1113]	二极管_通用二极管	SMA,DO-214AC	2	DIOFIT(對餘科技)	扩展库
C169155	S1M [SMT4期 1113]	二极管_通用二极管	SMA,DO-214AC	2	DIOFIT(對餘科技)	扩展库
C163780	MURS360 [SMT4期 1113]	二极管_超快恢复二极管	SMC,DO-214AB	2	FMS(台湾美丽微)	扩展库
C163782	S2B [SMT4期 1113]	二极管_通用二极管	SMA,DO-214AC	2	FMS(台湾美丽微)	扩展库
C163788	SS320 [SMT4期 1113]	二极管_肖特基二极管	SMA,DO-214AC	2	FMS(台湾美丽微)	扩展库
C163791	US1G [SMT4期 1113]	二极管_高效率二极管	SMA,DO-214AC	2	FMS(台湾美丽微)	扩展库
C168805	SMBJ18A [SMT4期 1113]	二极管_TVS二极管	SMB,DO-214AA	2	MDD	扩展库
C163660	SMBJ54A [SMT4期 1113]	二极管_TVS二极管	SMB,DO-214AA	2	PTTC(聚鼎)	扩展库
C163661	SMBJ60A [SMT4期 1113]	二极管_TVS二极管	SMB,DO-214AA	2	PTTC(聚鼎)	扩展库
C163662	SMBJ70A [SMT4期 1113]	二极管_TVS二极管	SMB,DO-214AA	2	PTTC(聚鼎)	扩展库
C163655	SMBJ20CA [SMT4期 1113]	二极管_TVS二极管	SMB,DO-214AA	2	PTTC(聚鼎)	扩展库
C163651	SMBJ13A [SMT4期 1113]	二极管_TVS二极管	SMB,DO-214AA	2	PTTC(聚鼎)	扩展库
C162763	S2A 框架 [SMT4期 1113]	二极管_通用二极管	SMB,DO-214AA	2	MDD	扩展库
C162764	ES2D 框架 [SMT4期 1113]	二极管_超快恢复二极管	SMB,DO-214AA	2	MDD	扩展库
C160909	SMBJ51CA [SMT4期 1113]	二极管_TVS二极管	SMB,DO-214AA	2	台湾元基	扩展库
C152136	BEP3500SC [SMT4期 1113]	放电管	SMB,DO-214AA	2	BORN伯恩半导体	扩展库
C152140	BEP0300SC [SMT4期 1113]	二极管_触发二极管	SMB,DO-214AA	2	BORN伯恩半导体	扩展库
C157397	STPS5L60U [SMT4期 1113]	二极管_肖特基二极管	SMB,DO-214AA	2	ST(意法半导体)	扩展库
C157420	STPS2H100UY [SMT4期 1113]	二极管_肖特基二极管	SMB,DO-214AA	2	ST(意法半导体)	扩展库
C157523	SMBJ17A [SMT4期 1113]	二极管_TVS二极管	SMB,DO-214AA	2	Littelfuse(美国力特)	扩展库
C152102	SMBJ200A [SMT4期 1113]	二极管_TVS二极管	SMB,DO-214AA	2	BORN伯恩半导体	扩展库
C152103	SMBJ18CA [SMT4期 1113]	二极管_TVS二极管	SMB,DO-214AA	2	BORN伯恩半导体	扩展库
C152104	SMBJ18A [SMT4期 1113]	二极管_TVS二极管	SMB,DO-214AA	2	BORN伯恩半导体	扩展库
C152107	SMBJ13CA [SMT4期 1113]	二极管_TVS二极管	SMB,DO-214AA	2	BORN伯恩半导体	扩展库
C152108	SMBJ13A [SMT4期 1113]	二极管_TVS二极管	SMB,DO-214AA	2	BORN伯恩半导体	扩展库
C155426	US2M 框架 [SMT4期 1113]	二极管_超快恢复二极管	SMB,DO-214AA	2	MDD	扩展库
C156281	SMAZ30-13-F [SMT4期 1113]	二极管_稳压二极管	SMA,DO-214AC	2	DIODES（美台）	扩展库
C156305	US3M-13 [SMT4期 1113]	二极管_超快恢复二极管	SMC,DO-214AB	2	DIODES（美台）	扩展库
C156331	ES3D-13-F [SMT4期 1113]	二极管_超快恢复二极管	SMC,DO-214AB	2	DIODES(美台)	扩展库
C156336	RS2MA-13-F [SMT4期 1113]	二极管_快恢复二极管	SMA,DO-214AC	2	DIODES(美台)	扩展库
C156339	RS1A-13-F [SMT4期 1113]	二极管_快恢复二极管	SMA,DO-214AC	2	DIODES(美台)	扩展库
C156341	S3D-13-F [SMT4期 1113]	二极管_通用二极管	SMC,DO-214AB	2	DIODES(美台)	扩展库
C157388	STPS1L30A [SMT4期 1113]	二极管_肖特基二极管	SMA,DO-214AC	2	ST(意法半导体)	扩展库
C152318	SK810L-TP [SMT4期 1113]	二极管_肖特基二极管	SMC,DO-214AB	2	MCC(美微科)	扩展库
C152319	SMAZ16-TP [SMT4期 1113]	二极管_稳压二极管	SMA,DO-214AC	2	MCC(美微科)	扩展库
